Date,Time,Type,Broker,Currency,Exchage,Name,Ticker,Direction,Trade Status,Volume,Multiplier,Price,Cost,Abs(cost),过户费,Brokerage,印花税,Net Cost,Net Unit cost,CloseY,Current Cost,Unrealized PL,MTM,Unr/Delta,FullTicker
2017/4/24,13:21:49,Stock,招商,CNY,SH,首创股份,600008,B,C,7900,1,6.27,49533,49533,0.99,9.91,0,-49543.9,-6.2713794,6.14,6.16,-879.89726,158,-1.80%,SH600008
2017/4/24,13:21:36,Stock,招商,CNY,SH,中船防务,600685,B,C,1300,1,36.17,47021,47021,0.94,9.4,0,-47031.34,-36.1779574,26.01,26.3,-12841.34462,377,-27.30%,SH600685
2017/4/24,13:19:22,Stock,招商,CNY,SH,中船防务,600685,B,C,1300,1,36.25,47125,47125,0.94,9.43,0,-47135.37,-36.257975,26.01,26.3,-12945.3675,377,-27.50%,SH600685
2017/4/24,13:19:12,Stock,招商,CNY,SH,首创股份,600008,B,C,7900,1,6.29,49691,49691,0.99,9.94,0,-49701.93,-6.2913838,6.14,6.16,-1037.93202,158,-2.10%,SH600008
2017/4/24,13:18:21,Stock,招商,CNY,SH,中船防务,600685,B,C,1300,1,36.33,47229,47229,0.94,9.45,0,-47239.39,-36.3379926,26.01,26.3,-13049.39038,377,-27.60%,SH600685
2017/4/24,13:15:36,Stock,招商,CNY,SH,首创股份,600008,B,C,7900,1,6.31,49849,49849,1,9.97,0,-49859.97,-6.3113882,6.14,6.16,-1195.96678,158,-2.40%,SH600008
2017/4/24,10:24:14,Stock,招商,CNY,SZ,启迪桑德,826,S,C,-1700,1,35.84,-60928,60928,0,12.19,60.93,60854.88,-35.79699082,32.67,32.5,5604.8844,289,9.20%,SZ000826
2017/4/24,10:24:07,Stock,招商,CNY,SZ,大族激光,2008,S,C,-1800,1,26.207,-47172.6,47172.6,0,9.43,47.17,47116,-26.17555304,35.19,35.19,-16226.00452,0,-34.40%,SZ002008
2017/4/25,14:55:35,Stock,招商,CNY,SZ,碧水源,300070,B,C,1700,1,20.28,34476,34476,0,6.9,0,-34482.9,-20.284056,18.79,18.74,-2624.8952,-85,-7.60%,SZ300070
2017/4/25,14:52:17,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.96,49184,49184,0,9.84,0,-49193.84,-16.963392,16.93,17.58,1788.1632,1885,3.60%,SZ002310
2017/4/25,14:50:19,Stock,招商,CNY,SH,中船防务,600685,S,C,-1200,1,37,-44400,44400,0.89,8.88,44.4,44345.83,-36.95486,26.01,26.3,12785.832,-348,28.80%,SH600685
2017/4/25,14:49:40,Stock,招商,CNY,SH,中船防务,600685,S,C,-2400,1,36.97,-88728,88728,1.77,17.75,88.73,88619.75,-36.92489577,26.01,26.3,25499.74984,-696,28.70%,SH600685
2017/4/25,14:49:28,Stock,招商,CNY,SH,金隅股份,601992,S,C,-13600,1,7.22,-98192,98192,1.96,19.64,98.19,98072.21,-7.211191747,6.96,6.88,4504.20776,1088,4.60%,SH601992
2017/4/25,14:49:18,Stock,招商,CNY,SH,首创股份,600008,S,C,-10600,1,6.51,-69006,69006,1.38,13.8,69.01,68921.81,-6.502057423,6.14,6.16,3625.80868,-212,5.30%,SH600008
2017/4/25,14:40:21,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.98,49242,49242,0,9.85,0,-49251.85,-16.983396,16.93,17.58,1730.1516,1885,3.50%,SZ002310
2017/4/25,14:39:45,Stock,招商,CNY,SH,长久物流,603569,B,C,1300,1,36.08,46904,46904,0.94,9.38,0,-46914.32,-36.0879376,29.25,29.38,-8720.31888,169,-18.60%,SH603569
2017/4/25,14:35:07,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.99,49271,49271,0,9.85,0,-49280.85,-16.993398,16.93,17.58,1701.1458,1885,3.50%,SZ002310
2017/4/25,14:34:33,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.99,49271,49271,0,9.85,0,-49280.85,-16.993398,16.93,17.58,1701.1458,1885,3.50%,SZ002310
2017/4/25,14:34:27,Stock,招商,CNY,SZ,碧水源,300070,B,C,2400,1,20.39,48936,48936,0,9.79,0,-48945.79,-20.394078,18.79,18.74,-3969.7872,-120,-8.10%,SZ300070
2017/4/25,14:32:57,Stock,招商,CNY,SH,长久物流,603569,B,C,1300,1,36.095,46923.5,46923.5,0.94,9.38,0,-46933.82,-36.1029409,29.25,29.38,-8739.82317,169,-18.60%,SH603569
2017/4/25,14:31:09,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,17,49300,49300,0,9.86,0,-49309.86,-17.0034,16.93,17.58,1672.14,1885,3.40%,SZ002310
2017/4/25,14:27:58,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,17,49300,49300,0,9.86,0,-49309.86,-17.0034,16.93,17.58,1672.14,1885,3.40%,SZ002310
2017/4/25,14:23:36,Stock,招商,CNY,SZ,碧水源,300070,B,C,2400,1,20.32,48768,48768,0,9.75,0,-48777.75,-20.324064,18.79,18.74,-3801.7536,-120,-7.80%,SZ300070
2017/4/25,14:23:21,Stock,招商,CNY,SZ,碧水源,300070,B,C,2400,1,20.33,48792,48792,0,9.76,0,-48801.76,-20.334066,18.79,18.74,-3825.7584,-120,-7.80%,SZ300070
2017/4/25,14:22:15,Stock,招商,CNY,SZ,赣锋锂业,2460,B,C,1300,1,37.07,48191,48191,0,9.64,0,-48200.64,-37.077414,63.85,62.1,32529.3618,-2275,67.50%,SZ002460
2017/4/25,14:19:39,Stock,招商,CNY,SZ,赣锋锂业,2460,B,C,1300,1,37.21,48373,48373,0,9.67,0,-48382.67,-37.217442,63.85,62.1,32347.3254,-2275,66.90%,SZ002460
2017/4/25,14:19:19,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.99,49271,49271,0,9.85,0,-49280.85,-16.993398,16.93,17.58,1701.1458,1885,3.50%,SZ002310
2017/4/25,14:18:31,Stock,招商,CNY,SZ,东方园林,2310,B,C,2900,1,16.95,49155,49155,0,9.83,0,-49164.83,-16.95339,16.93,17.58,1817.169,1885,3.70%,SZ002310
2017/4/25,11:13:59,Stock,招商,CNY,SH,中船防务,600685,S,C,-3600,1,35.08833333,-126318,126318,2.53,25.26,126.32,126163.89,-35.04552501,26.01,26.3,31483.89004,-1044,24.90%,SH600685
2017/4/25,11:13:14,Stock,招商,CNY,SH,首创股份,600008,S,C,-9000,1,6.68,-60120,60120,1.2,12.02,60.12,60046.65,-6.6718504,6.14,6.16,4606.6536,-180,7.70%,SH600008
2017/4/25,10:40:39,Stock,招商,CNY,SH,中船防务,600685,S,C,-7500,1,34.82,-261150,261150,5.22,52.23,261.15,260831.4,-34.7775196,26.01,26.3,63581.397,-2175,24.30%,SH600685
2017/4/25,10:40:29,Stock,招商,CNY,SH,首创股份,600008,S,C,-20000,1,6.65,-133000,133000,2.66,26.6,133,132837.74,-6.641887,6.14,6.16,9637.74,-400,7.20%,SH600008
2017/4/25,10:40:20,Stock,招商,CNY,SH,金隅股份,601992,S,C,-15000,1,7.32,-109800,109800,2.2,21.96,109.8,109666.04,-7.3110696,6.96,6.88,6466.044,1200,5.90%,SH601992
2017/4/26,14:57:21,Stock,招商,CNY,SH,长久物流,603569,S,C,-2600,1,37.37,-97162,97162,1.94,19.43,97.16,97043.46,-37.32440937,29.25,29.38,20655.46436,-338,21.30%,SH603569
2017/4/26,14:57:10,Stock,招商,CNY,SZ,碧水源,300070,S,C,-8900,1,21.66,-192774,192774,0,38.55,192.77,192542.68,-21.63400845,18.79,18.74,25756.6752,445,13.40%,SZ300070
2017/4/26,14:56:53,Stock,招商,CNY,SZ,东方园林,2310,S,C,-23200,1,17.372,-403030.4,403030.4,0,80.61,403.03,402546.76,-17.35115362,16.93,17.58,-5309.23608,-15080,-1.30%,SZ002310
2017/4/26,14:55:09,Stock,招商,CNY,SZ,赣锋锂业,2460,S,C,-2600,1,41.25,-107250,107250,0,21.45,107.25,107121.3,-41.2005,63.85,62.1,-54338.7,4550,-50.70%,SZ002460
2017/4/26,14:50:40,Stock,招商,CNY,SZ,神雾环保,300156,B,C,1600,1,31.12,49792,49792,0,9.96,0,-49801.96,-31.126224,24.16,24.16,-11145.9584,0,-22.40%,SZ300156
2017/4/26,14:34:32,Stock,招商,CNY,SZ,贵州百灵,2424,B,C,3000,1,16.49,49470,49470,0,9.89,0,-49479.89,-16.493298,17.19,16.82,980.106,-1110,2.00%,SZ002424
2017/4/26,14:33:33,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,35.47,49658,49658,0,9.93,0,-49667.93,-35.477094,39.29,39.07,5030.0684,-308,10.10%,SZ002572
2017/4/26,14:30:53,Stock,招商,CNY,SZ,贵州百灵,2424,B,C,3000,1,16.5,49500,49500,0,9.9,0,-49509.9,-16.5033,17.19,16.82,950.1,-1110,1.90%,SZ002424
2017/4/26,14:00:48,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,35.38,49532,49532,0,9.91,0,-49541.91,-35.387076,39.29,39.07,5156.0936,-308,10.40%,SZ002572
2017/4/26,13:46:20,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,35.47,49658,49658,0,9.93,0,-49667.93,-35.477094,39.29,39.07,5030.0684,-308,10.10%,SZ002572
2017/4/26,13:46:06,Stock,招商,CNY,SZ,神雾环保,300156,B,C,1600,1,31.22,49952,49952,0,9.99,0,-49961.99,-31.226244,24.16,24.16,-11305.9904,0,-22.60%,SZ300156
2017/4/26,13:38:58,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,35.67,49938,49938,0,9.99,0,-49947.99,-35.677134,39.29,39.07,4750.0124,-308,9.50%,SZ002572
2017/4/27,14:57:23,Stock,招商,CNY,SZ,索菲亚,2572,S,C,-5600,1,35.21,-197176,197176,0,39.44,197.18,196939.38,-35.16774729,39.29,39.07,-21852.6152,1232,-11.10%,SZ002572
2017/4/27,14:57:15,Stock,招商,CNY,SZ,贵州百灵,2424,S,C,-6000,1,16.47,-98820,98820,0,19.76,98.82,98701.42,-16.450236,17.19,16.82,-2218.584,2220,-2.20%,SZ002424
2017/4/27,10:37:01,Stock,招商,CNY,SZ,贵州百灵,2424,B,C,3000,1,16.2,48600,48600,0,9.72,0,-48609.72,-16.20324,17.19,16.82,1850.28,-1110,3.80%,SZ002424
2017/4/27,10:00:20,Stock,招商,CNY,SH,中国船舶,600150,B,C,1900,1,26.1,49590,49590,0.99,9.92,0,-49600.91,-26.105742,23.95,23.72,-4532.9098,-437,-9.10%,SH600150
2017/4/27,9:46:41,Stock,招商,CNY,SH,中国船舶,600150,B,C,1800,1,26.61,47898,47898,0.96,9.58,0,-47908.54,-26.6158542,23.95,23.72,-5212.53756,-414,-10.90%,SH600150
2017/4/27,9:46:04,Stock,招商,CNY,SZ,贵州百灵,2424,B,C,3000,1,16.33,48990,48990,0,9.8,0,-48999.8,-16.333266,17.19,16.82,1460.202,-1110,3.00%,SZ002424
2017/4/27,9:40:22,Stock,招商,CNY,SZ,神雾环保,300156,B,C,1600,1,30.77,49232,49232,0,9.85,0,-49241.85,-30.776154,24.16,24.16,-10585.8464,0,-21.50%,SZ300156
2017/4/27,9:39:59,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,34.65,48510,48510,0,9.7,0,-48519.7,-34.65693,39.29,39.07,6178.298,-308,12.70%,SZ002572
2017/4/27,9:39:35,Stock,招商,CNY,SZ,神雾环保,300156,B,C,1600,1,30.729,49166.4,49166.4,0,9.83,0,-49176.23,-30.7351458,24.16,24.16,-10520.23328,0,-21.40%,SZ300156
2017/4/27,9:39:01,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,34.6,48440,48440,0,9.69,0,-48449.69,-34.60692,39.29,39.07,6248.312,-308,12.90%,SZ002572
2017/4/27,9:36:43,Stock,招商,CNY,SH,中国船舶,600150,B,C,1800,1,26.5,47700,47700,0.95,9.54,0,-47710.49,-26.50583,23.95,23.72,-5014.494,-414,-10.50%,SH600150
2017/4/27,9:33:11,Stock,招商,CNY,SH,中国船舶,600150,B,C,1800,1,26.74,48132,48132,0.96,9.63,0,-48142.59,-26.7458828,23.95,23.72,-5446.58904,-414,-11.30%,SH600150
2017/4/27,9:32:54,Stock,招商,CNY,SH,中国船舶,600150,B,C,1800,1,26.8,48240,48240,0.96,9.65,0,-48250.61,-26.805896,23.95,23.72,-5554.6128,-414,-11.50%,SH600150
2017/4/28,14:58:32,Stock,招商,CNY,SH,中国船舶,600150,S,C,-2300,1,26.66,-61318,61318,1.23,12.26,61.32,61243.19,-26.62747393,23.95,23.72,6687.19004,529,10.90%,SH600150
2017/4/28,14:57:36,Stock,招商,CNY,SH,中国船舶,600150,S,C,-4500,1,26.68,-120060,120060,2.4,24.01,120.06,119913.53,-26.6474504,23.95,23.72,13173.5268,1035,11.00%,SH600150
2017/4/28,14:57:24,Stock,招商,CNY,SZ,索菲亚,2572,S,C,-2800,1,34.75,-97300,97300,0,19.46,97.3,97183.24,-34.7083,39.29,39.07,-12212.76,616,-12.60%,SZ002572
2017/4/28,13:25:20,Stock,招商,CNY,SZ,索菲亚,2572,B,C,500,1,34.29,17145,17145,0,5,0,-17150,-34.3,39.29,39.07,2385,-110,13.90%,SZ002572
2017/4/28,11:09:42,Stock,招商,CNY,SZ,索菲亚,2572,B,C,1400,1,34.02,47628,47628,0,9.53,0,-47637.53,-34.026804,39.29,39.07,7060.4744,-308,14.80%,SZ002572
2017/4/28,9:41:46,Stock,招商,CNY,SZ,贵州百灵,2424,S,C,-6000,1,16.42,-98520,98520,0,19.7,98.52,98401.78,-16.400296,17.19,16.82,-2518.224,2220,-2.60%,SZ002424
2017/4/28,9:36:43,Stock,招商,CNY,SZ,神雾环保,300156,S,C,-6400,1,31.91,-204224,204224,0,40.84,204.22,203978.94,-31.87170863,24.16,24.16,49354.9352,0,24.20%,SZ300156
2017/5/2,14:58:43,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1200,1,48.5,58200,58200,0,11.64,0,-58211.64,-48.5097,54.98,54.19,6816.36,-948,11.70%,SZ000596
2017/5/2,14:57:38,Stock,招商,CNY,SH,中国船舶,600150,S,C,-2300,1,26.07,-59961,59961,1.2,11.99,59.96,59887.85,-26.03819503,23.95,23.72,5331.84858,529,8.90%,SH600150
2017/5/2,14:49:14,Stock,招商,CNY,SH,中化国际,600500,B,C,3700,1,11.05,40885,40885,0.82,8.18,0,-40893.99,-11.052431,10.72,10.12,-3449.9947,-2220,-8.40%,SH600500
2017/5/2,14:43:06,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.52,48520,48520,0,9.7,0,-48529.7,-48.529704,54.98,54.19,5660.296,-790,11.70%,SZ000596
2017/5/2,14:39:46,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.52,48520,48520,0,9.7,0,-48529.7,-48.529704,54.98,54.19,5660.296,-790,11.70%,SZ000596
2017/5/2,14:38:35,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.67,48670,48670,0,9.73,0,-48679.73,-48.679734,54.98,54.19,5510.266,-790,11.30%,SZ000596
2017/5/2,14:38:07,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.67,48670,48670,0,9.73,0,-48679.73,-48.679734,54.98,54.19,5510.266,-790,11.30%,SZ000596
2017/5/2,14:37:58,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.68,48680,48680,0,9.74,0,-48689.74,-48.689736,54.98,54.19,5500.264,-790,11.30%,SZ000596
2017/5/2,14:37:52,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.68,48680,48680,0,9.74,0,-48689.74,-48.689736,54.98,54.19,5500.264,-790,11.30%,SZ000596
2017/5/2,14:37:22,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.65,48650,48650,0,9.73,0,-48659.73,-48.65973,54.98,54.19,5530.27,-790,11.40%,SZ000596
2017/5/2,14:22:42,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.01,49545,49545,0.99,9.91,0,-49555.9,-11.0124222,10.72,10.12,-4015.8999,-2700,-8.10%,SH600500
2017/5/2,14:20:13,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.02,49590,49590,0.99,9.92,0,-49600.91,-11.0224244,10.72,10.12,-4060.9098,-2700,-8.20%,SH600500
2017/5/2,14:18:21,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.03,49635,49635,0.99,9.93,0,-49645.92,-11.0324266,10.72,10.12,-4105.9197,-2700,-8.30%,SH600500
2017/5/2,14:13:43,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.05,49725,49725,0.99,9.95,0,-49735.94,-11.052431,10.72,10.12,-4195.9395,-2700,-8.40%,SH600500
2017/5/2,13:52:43,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.07,49815,49815,1,9.96,0,-49825.96,-11.0724354,10.72,10.12,-4285.9593,-2700,-8.60%,SH600500
2017/5/2,13:49:11,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11.09,49905,49905,1,9.98,0,-49915.98,-11.0924398,10.72,10.12,-4375.9791,-2700,-8.80%,SH600500
2017/5/3,14:58:07,Stock,招商,CNY,SZ,索菲亚,2572,S,C,-1900,1,36.46,-69274,69274,0,13.85,69.27,69190.88,-36.41625011,39.29,39.07,-5042.1248,418,-7.30%,SZ002572
2017/5/3,14:57:18,Stock,招商,CNY,SZ,古井贡酒,596,S,C,-8200,1,49.02,-401964,401964,0,80.39,401.96,401481.65,-48.96117649,54.98,54.19,-42876.3528,6478,-10.70%,SZ000596
2017/5/3,14:47:52,Stock,招商,CNY,SZ,大华股份,2236,B,C,700,1,18.11,12677,12677,0,5,0,-12682,-18.11714286,24.17,23.95,4083,-154,32.20%,SZ002236
2017/5/3,14:13:01,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.47,48917,48917,0,9.78,0,-48926.78,-44.478894,57.6,56,12673.2166,-1760,25.90%,SZ000858
2017/5/3,13:57:36,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.62,49082,49082,0,9.82,0,-49091.82,-44.628924,57.6,56,12508.1836,-1760,25.50%,SZ000858
2017/5/3,13:09:22,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.58,49038,49038,0,9.81,0,-49047.81,-44.588916,57.6,56,12552.1924,-1760,25.60%,SZ000858
2017/5/3,13:06:40,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.62,49082,49082,0,9.82,0,-49091.82,-44.628924,57.6,56,12508.1836,-1760,25.50%,SZ000858
2017/5/3,11:19:09,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.63,49093,49093,0,9.82,0,-49102.82,-44.638926,57.6,56,12497.1814,-1760,25.50%,SZ000858
2017/5/3,11:16:38,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.65,49115,49115,0,9.82,0,-49124.82,-44.65893,57.6,56,12475.177,-1760,25.40%,SZ000858
2017/5/3,11:05:00,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.68,49148,49148,0,9.83,0,-49157.83,-44.688936,57.6,56,12442.1704,-1760,25.30%,SZ000858
2017/5/3,11:04:46,Stock,招商,CNY,SZ,古井贡酒,596,B,C,1000,1,48.7,48700,48700,0,9.74,0,-48709.74,-48.70974,54.98,54.19,5480.26,-790,11.30%,SZ000596
2017/5/3,11:00:21,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.67,49137,49137,0,9.83,0,-49146.83,-44.678934,57.6,56,12453.1726,-1760,25.30%,SZ000858
2017/5/3,10:58:38,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,10.97,49365,49365,0.99,9.87,0,-49375.86,-10.9724134,10.72,10.12,-3835.8603,-2700,-7.80%,SH600500
2017/5/3,10:57:17,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.64,49104,49104,0,9.82,0,-49113.82,-44.648928,57.6,56,12486.1792,-1760,25.40%,SZ000858
2017/5/3,10:55:36,Stock,招商,CNY,SZ,五 粮 液,858,B,C,1100,1,44.7,49170,49170,0,9.83,0,-49179.83,-44.70894,57.6,56,12420.166,-1760,25.30%,SZ000858
2017/5/3,10:40:39,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11,49500,49500,0.99,9.9,0,-49510.89,-11.00242,10.72,10.12,-3970.89,-2700,-8.00%,SH600500
2017/5/3,10:30:31,Stock,招商,CNY,SH,中化国际,600500,B,C,4500,1,11,49500,49500,0.99,9.9,0,-49510.89,-11.00242,10.72,10.12,-3970.89,-2700,-8.00%,SH600500
2017/5/4,14:58:07,Stock,招商,CNY,SZ,吉林敖东,623,B,C,600,1,28.31,16986,16986,0,5,0,-16991,-28.31833333,22.31,21.77,-3929,-324,-23.10%,SZ000623
2017/5/4,14:57:15,Stock,招商,CNY,SZ,吉林敖东,623,B,C,1700,1,28.31,48127,48127,0,9.63,0,-48136.63,-28.315662,22.31,21.77,-11127.6254,-918,-23.10%,SZ000623
2017/5/4,14:56:57,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.27,49436,49436,0,9.89,0,-49445.89,-7.271454,7.68,7.33,398.1128,-2380,0.80%,SZ000959
2017/5/4,14:56:41,Stock,招商,CNY,SZ,大华股份,2236,S,C,-700,1,18.14,-12698,12698,0,5,12.7,12680.3,-18.11471429,24.17,23.95,-4084.7,154,-32.20%,SZ002236
2017/5/4,14:56:17,Stock,招商,CNY,SZ,冀东水泥,401,B,C,2400,1,20.74,49776,49776,0,9.96,0,-49785.96,-20.744148,19.2,18.62,-5097.9552,-1392,-10.20%,SZ000401
2017/5/4,14:55:38,Stock,招商,CNY,SZ,冀东水泥,401,B,C,2400,1,20.74,49776,49776,0,9.96,0,-49785.96,-20.744148,19.2,18.62,-5097.9552,-1392,-10.20%,SZ000401
2017/5/4,14:55:21,Stock,招商,CNY,SZ,吉林敖东,623,B,C,1700,1,28.32,48144,48144,0,9.63,0,-48153.63,-28.325664,22.31,21.77,-11144.6288,-918,-23.10%,SZ000623
2017/5/4,14:55:14,Stock,招商,CNY,SZ,冀东水泥,401,B,C,2400,1,20.78,49872,49872,0,9.97,0,-49881.97,-20.784156,19.2,18.62,-5193.9744,-1392,-10.40%,SZ000401
2017/5/4,14:55:06,Stock,招商,CNY,SH,创业环保,600874,B,C,2700,1,18.32,49464,49464,0.99,9.89,0,-49474.88,-18.3240304,17.01,17.08,-3358.88208,189,-6.80%,SH600874
2017/5/4,14:54:38,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.76,47872,47872,0,9.57,0,-47881.57,-21.764352,18.79,18.74,-6653.5744,-110,-13.90%,SZ300070
2017/5/4,14:54:31,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.25,49300,49300,0,9.86,0,-49309.86,-7.25145,7.68,7.33,534.14,-2380,1.10%,SZ000959
2017/5/4,14:54:25,Stock,招商,CNY,SZ,吉林敖东,623,B,C,1700,1,28.32,48144,48144,0,9.63,0,-48153.63,-28.325664,22.31,21.77,-11144.6288,-918,-23.10%,SZ000623
2017/5/4,14:54:03,Stock,招商,CNY,SZ,吉林敖东,623,B,C,1700,1,28.34,48178,48178,0,9.64,0,-48187.64,-28.345668,22.31,21.77,-11178.6356,-918,-23.20%,SZ000623
2017/5/4,14:52:28,Stock,招商,CNY,SH,创业环保,600874,B,C,2700,1,18.31,49437,49437,0.99,9.89,0,-49447.88,-18.3140282,17.01,17.08,-3331.87614,189,-6.70%,SH600874
2017/5/4,14:51:43,Stock,招商,CNY,SZ,冀东水泥,401,B,C,2400,1,20.83,49992,49992,0,10,0,-50002,-20.834166,19.2,18.62,-5313.9984,-1392,-10.60%,SZ000401
2017/5/4,14:50:49,Stock,招商,CNY,SZ,冀东水泥,401,B,C,2300,1,20.83,47909,47909,0,9.58,0,-47918.58,-20.834166,19.2,18.62,-5092.5818,-1334,-10.60%,SZ000401
2017/5/4,14:50:05,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.27,49436,49436,0,9.89,0,-49445.89,-7.271454,7.68,7.33,398.1128,-2380,0.80%,SZ000959
2017/5/4,14:49:35,Stock,招商,CNY,SH,中化国际,600500,S,C,-22200,1,10.76,-238872,238872,4.78,47.77,238.87,238580.58,-10.74687289,10.72,10.12,13916.57816,13320,5.80%,SH600500
2017/5/4,14:49:24,Stock,招商,CNY,SH,中化国际,600500,S,C,-22000,1,10.76,-236720,236720,4.73,47.34,236.72,236431.2,-10.7468728,10.72,10.12,13791.2016,13200,5.80%,SH600500
2017/5/4,14:48:55,Stock,招商,CNY,SZ,五 粮 液,858,S,C,-9200,1,44.41,-408572,408572,0,81.71,408.57,408081.72,-44.35670822,57.6,56,-107118.2844,14720,-26.20%,SZ000858
2017/5/4,14:47:20,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.83,48026,48026,0,9.61,0,-48035.61,-21.834366,18.79,18.74,-6807.6052,-110,-14.20%,SZ300070
2017/5/4,14:47:04,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.26,49368,49368,0,9.87,0,-49377.87,-7.261452,7.68,7.33,466.1264,-2380,0.90%,SZ000959
2017/5/4,14:45:52,Stock,招商,CNY,SZ,五 粮 液,858,S,C,-1800,1,44.43,-79974,79974,0,15.99,79.97,79878.04,-44.37668622,57.6,56,-20921.9648,2880,-26.20%,SZ000858
2017/5/4,14:44:37,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.81,47982,47982,0,9.6,0,-47991.6,-21.814362,18.79,18.74,-6763.5964,-110,-14.10%,SZ300070
2017/5/4,14:43:57,Stock,招商,CNY,SH,北京城建,600266,B,C,3200,1,15.33,49056,49056,0.98,9.81,0,-49066.79,-15.3333726,13.52,13.51,-5834.79232,-32,-11.90%,SH600266
2017/5/4,14:43:47,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.82,48004,48004,0,9.6,0,-48013.6,-21.824364,18.79,18.74,-6785.6008,-110,-14.10%,SZ300070
2017/5/4,14:43:09,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.818,47999.6,47999.6,0,9.6,0,-48009.2,-21.8223636,18.79,18.74,-6781.19992,-110,-14.10%,SZ300070
2017/5/4,14:42:42,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.28,49504,49504,0,9.9,0,-49513.9,-7.281456,7.68,7.33,330.0992,-2380,0.70%,SZ000959
2017/5/4,14:42:32,Stock,招商,CNY,SH,北京城建,600266,B,C,3200,1,15.334,49068.8,49068.8,0.98,9.81,0,-49079.6,-15.33737348,13.52,13.51,-5847.595136,-32,-11.90%,SH600266
2017/5/4,14:42:06,Stock,招商,CNY,SH,北京城建,600266,B,C,3200,1,15.34,49088,49088,0.98,9.82,0,-49098.8,-15.3433748,13.52,13.51,-5866.79936,-32,-12.00%,SH600266
2017/5/4,14:41:41,Stock,招商,CNY,SH,创业环保,600874,B,C,2700,1,18.36,49572,49572,0.99,9.91,0,-49582.91,-18.3640392,17.01,17.08,-3466.90584,189,-7.00%,SH600874
2017/5/4,14:40:31,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.28,49504,49504,0,9.9,0,-49513.9,-7.281456,7.68,7.33,330.0992,-2380,0.70%,SZ000959
2017/5/4,14:40:15,Stock,招商,CNY,SZ,首钢股份,959,B,C,6800,1,7.3,49640,49640,0,9.93,0,-49649.93,-7.30146,7.68,7.33,194.072,-2380,0.40%,SZ000959
2017/5/4,14:33:12,Stock,招商,CNY,SZ,碧水源,300070,B,C,2200,1,21.78,47916,47916,0,9.58,0,-47925.58,-21.784356,18.79,18.74,-6697.5832,-110,-14.00%,SZ300070
